wlo,whi,flux
# keV,keV,phot/cm^2/s/bin
   0.71582,    0.71588,   2.0150e-11
   0.71588,    0.71594,   2.0148e-11
   0.71594,    0.71600,   2.0146e-11
   0.71600,    0.71605,   2.0144e-11
   0.71605,    0.71611,   2.0142e-11
   0.71611,    0.71617,   2.0140e-11
   0.71617,    0.71623,   2.0138e-11
   0.71623,    0.71628,   2.0136e-11
   0.71628,    0.71634,   2.0133e-11
   0.71634,    0.71640,   2.0132e-11
   0.71640,    0.71646,   2.0130e-11
   0.71646,    0.71651,   2.0138e-11
   0.71651,    0.71657,   2.0225e-11
   0.71657,    0.71663,   2.0404e-11
   0.71663,    0.71669,   2.0334e-11
   0.71669,    0.71675,   2.0165e-11
   0.71675,    0.71680,   2.0140e-11
   0.71680,    0.71686,   2.0416e-11
   0.71686,    0.71692,   2.1542e-11
   0.71692,    0.71698,   2.1940e-11
   0.71698,    0.71703,   2.0741e-11
   0.71703,    0.71709,   2.0171e-11
   0.71709,    0.71715,   2.0115e-11
   0.71715,    0.71721,   2.0113e-11
   0.71721,    0.71727,   2.0111e-11
   0.71727,    0.71732,   2.0111e-11
   0.71732,    0.71738,   2.0150e-11
   0.71738,    0.71744,   2.0789e-11
   0.71744,    0.71750,   2.2982e-11
   0.71750,    0.71755,   2.3313e-11
   0.71755,    0.71761,   2.1053e-11
   0.71761,    0.71767,   2.0174e-11
   0.71767,    0.71773,   2.0102e-11
   0.71773,    0.71779,   2.0107e-11
   0.71779,    0.71784,   2.0281e-11
   0.71784,    0.71790,   2.1768e-11
   0.71790,    0.71796,   2.6426e-11
   0.71796,    0.71802,   2.8406e-11
   0.71802,    0.71807,   2.4014e-11
   0.71807,    0.71813,   2.1767e-11
   0.71813,    0.71819,   2.0690e-11
   0.71819,    0.71825,   2.0157e-11
   0.71825,    0.71831,   2.0098e-11
   0.71831,    0.71836,   2.0320e-11
   0.71836,    0.71842,   2.1613e-11
   0.71842,    0.71848,   2.2697e-11
   0.71848,    0.71854,   2.1271e-11
   0.71854,    0.71860,   2.0221e-11
   0.71860,    0.71865,   2.0083e-11
   0.71865,    0.71871,   2.0077e-11
   0.71871,    0.71877,   2.0094e-11
   0.71877,    0.71883,   2.0532e-11
   0.71883,    0.71888,   2.3004e-11
   0.71888,    0.71894,   2.5007e-11
   0.71894,    0.71900,   2.2281e-11
   0.71900,    0.71906,   2.0347e-11
   0.71906,    0.71912,   2.0332e-11
   0.71912,    0.71917,   2.0947e-11
   0.71917,    0.71923,   2.0868e-11
   0.71923,    0.71929,   2.0258e-11
   0.71929,    0.71935,   2.0074e-11
   0.71935,    0.71941,   2.0061e-11
   0.71941,    0.71946,   2.0060e-11
   0.71946,    0.71952,   2.0061e-11
   0.71952,    0.71958,   2.0103e-11
   0.71958,    0.71964,   2.0230e-11
   0.71964,    0.71970,   2.0232e-11
   0.71970,    0.71975,   2.0101e-11
   0.71975,    0.71981,   2.0055e-11
   0.71981,    0.71987,   2.0051e-11
   0.71987,    0.71993,   2.0062e-11
   0.71993,    0.71999,   2.0167e-11
   0.71999,    0.72004,   2.0323e-11
   0.72004,    0.72010,   2.0222e-11
   0.72010,    0.72016,   2.0166e-11
   0.72016,    0.72022,   2.0390e-11
   0.72022,    0.72028,   2.0720e-11
   0.72028,    0.72033,   2.3001e-11
   0.72033,    0.72039,   2.5987e-11
   0.72039,    0.72045,   2.3323e-11
   0.72045,    0.72051,   2.0851e-11
   0.72051,    0.72057,   2.1280e-11
   0.72057,    0.72062,   2.1201e-11
   0.72062,    0.72068,   2.0334e-11
   0.72068,    0.72074,   2.0059e-11
   0.72074,    0.72080,   2.0044e-11
   0.72080,    0.72086,   2.0094e-11
   0.72086,    0.72091,   2.0265e-11
   0.72091,    0.72097,   2.0334e-11
   0.72097,    0.72103,   2.0601e-11
   0.72103,    0.72109,   2.3520e-11
   0.72109,    0.72115,   3.7915e-11
   0.72115,    0.72120,   9.1484e-11
   0.72120,    0.72126,   2.2746e-10
   0.72126,    0.72132,   3.6996e-10
   0.72132,    0.72138,   3.2043e-10
   0.72138,    0.72144,   1.5640e-10
   0.72144,    0.72149,   5.9962e-11
   0.72149,    0.72155,   3.0867e-11
   0.72155,    0.72161,   2.8827e-11
   0.72161,    0.72167,   2.8760e-11
   0.72167,    0.72173,   2.3338e-11
   0.72173,    0.72179,   2.1006e-11
   0.72179,    0.72184,   2.0454e-11
   0.72184,    0.72190,   2.1852e-11
   0.72190,    0.72196,   2.6112e-11
   0.72196,    0.72202,   2.5477e-11
   0.72202,    0.72208,   2.1305e-11
   0.72208,    0.72213,   2.0087e-11
   0.72213,    0.72219,   2.0091e-11
   0.72219,    0.72225,   2.1037e-11
   0.72225,    0.72231,   2.3193e-11
   0.72231,    0.72237,   2.2610e-11
   0.72237,    0.72242,   2.0560e-11
   0.72242,    0.72248,   2.0027e-11
   0.72248,    0.72254,   1.9997e-11
   0.72254,    0.72260,   1.9998e-11
   0.72260,    0.72266,   1.9999e-11
   0.72266,    0.72272,   2.0000e-11
   0.72272,    0.72277,   2.0002e-11
   0.72277,    0.72283,   2.0004e-11
   0.72283,    0.72289,   2.0011e-11
   0.72289,    0.72295,   2.0043e-11
   0.72295,    0.72301,   2.0145e-11
   0.72301,    0.72307,   2.0320e-11
   0.72307,    0.72312,   2.0444e-11
   0.72312,    0.72318,   2.0386e-11
   0.72318,    0.72324,   2.0258e-11
   0.72324,    0.72330,   2.0253e-11
   0.72330,    0.72336,   2.0189e-11
   0.72336,    0.72341,   2.0054e-11
   0.72341,    0.72347,   2.0012e-11
   0.72347,    0.72353,   2.0006e-11
   0.72353,    0.72359,   2.0002e-11
   0.72359,    0.72365,   1.9998e-11
   0.72365,    0.72371,   1.9994e-11
   0.72371,    0.72376,   1.9990e-11
   0.72376,    0.72382,   1.9986e-11
   0.72382,    0.72388,   1.9982e-11
   0.72388,    0.72394,   1.9978e-11
   0.72394,    0.72400,   1.9975e-11
   0.72400,    0.72406,   2.0031e-11
   0.72406,    0.72411,   2.0951e-11
   0.72411,    0.72417,   2.4093e-11
   0.72417,    0.72423,   2.4541e-11
   0.72423,    0.72429,   2.1304e-11
   0.72429,    0.72435,   2.0053e-11
   0.72435,    0.72441,   1.9950e-11
   0.72441,    0.72446,   1.9947e-11
   0.72446,    0.72452,   1.9945e-11
   0.72452,    0.72458,   1.9944e-11
   0.72458,    0.72464,   1.9943e-11
   0.72464,    0.72470,   1.9942e-11
   0.72470,    0.72476,   1.9941e-11
   0.72476,    0.72481,   1.9940e-11
   0.72481,    0.72487,   1.9940e-11
   0.72487,    0.72493,   1.9978e-11
   0.72493,    0.72499,   2.0248e-11
   0.72499,    0.72505,   2.1659e-11
   0.72505,    0.72511,   8.6551e-11
   0.72511,    0.72516,   9.9822e-10
   0.72516,    0.72522,   3.7367e-09
   0.72522,    0.72528,   3.7616e-09
   0.72528,    0.72534,   1.0202e-09
   0.72534,    0.72540,   9.2116e-11
   0.72540,    0.72546,   2.2706e-11
   0.72546,    0.72552,   2.0124e-11
   0.72552,    0.72557,   1.9935e-11
   0.72557,    0.72563,   1.9930e-11
   0.72563,    0.72569,   1.9930e-11
   0.72569,    0.72575,   1.9931e-11
   0.72575,    0.72581,   1.9933e-11
   0.72581,    0.72587,   1.9959e-11
   0.72587,    0.72592,   2.0239e-11
   0.72592,    0.72598,   2.2187e-11
   0.72598,    0.72604,   3.1534e-11
   0.72604,    0.72610,   6.5547e-11
   0.72610,    0.72616,   1.4948e-10
   0.72616,    0.72622,   2.3488e-10
   0.72622,    0.72628,   2.0314e-10
   0.72628,    0.72633,   1.0348e-10
   0.72633,    0.72639,   4.4628e-11
   0.72639,    0.72645,   2.5508e-11
   0.72645,    0.72651,   2.0857e-11
   0.72651,    0.72657,   2.0031e-11
   0.72657,    0.72663,   1.9931e-11
   0.72663,    0.72668,   1.9921e-11
   0.72668,    0.72674,   1.9918e-11
   0.72674,    0.72680,   1.9918e-11
   0.72680,    0.72686,   2.0034e-11
   0.72686,    0.72692,   2.1324e-11
   0.72692,    0.72698,   2.7278e-11
   0.72698,    0.72704,   1.5418e-10
   0.72704,    0.72709,   1.3485e-09
   0.72709,    0.72715,   3.5192e-09
   0.72715,    0.72721,   2.4711e-09
   0.72721,    0.72727,   4.7254e-10
   0.72727,    0.72733,   4.1218e-11
   0.72733,    0.72739,   2.0135e-11
   0.72739,    0.72745,   1.9886e-11
   0.72745,    0.72750,   1.9884e-11
   0.72750,    0.72756,   1.9882e-11
   0.72756,    0.72762,   1.9881e-11
   0.72762,    0.72768,   1.9879e-11
   0.72768,    0.72774,   1.9878e-11
   0.72774,    0.72780,   1.9876e-11
   0.72780,    0.72786,   1.9875e-11
   0.72786,    0.72791,   1.9873e-11
   0.72791,    0.72797,   1.9871e-11
   0.72797,    0.72803,   1.9882e-11
   0.72803,    0.72809,   2.0243e-11
   0.72809,    0.72815,   2.2689e-11
   0.72815,    0.72821,   2.5427e-11
   0.72821,    0.72827,   2.2780e-11
   0.72827,    0.72833,   2.0263e-11
   0.72833,    0.72838,   1.9874e-11
   0.72838,    0.72844,   1.9860e-11
   0.72844,    0.72850,   1.9860e-11
   0.72850,    0.72856,   1.9860e-11
   0.72856,    0.72862,   1.9860e-11
   0.72862,    0.72868,   1.9860e-11
   0.72868,    0.72874,   1.9860e-11
   0.72874,    0.72879,   1.9860e-11
   0.72879,    0.72885,   1.9860e-11
   0.72885,    0.72891,   1.9860e-11
   0.72891,    0.72897,   1.9860e-11
   0.72897,    0.72903,   1.9870e-11
   0.72903,    0.72909,   1.9985e-11
   0.72909,    0.72915,   2.0872e-11
   0.72915,    0.72921,   2.5457e-11
   0.72921,    0.72926,   4.2958e-11
   0.72926,    0.72932,   9.0840e-11
   0.72932,    0.72938,   1.5467e-10
   0.72938,    0.72944,   1.5461e-10
   0.72944,    0.72950,   9.0755e-11
   0.72950,    0.72956,   4.2922e-11
   0.72956,    0.72962,   2.5444e-11
   0.72962,    0.72968,   2.0861e-11
   0.72968,    0.72973,   1.9972e-11
   0.72973,    0.72979,   1.9854e-11
   0.72979,    0.72985,   1.9842e-11
   0.72985,    0.72991,   1.9839e-11
   0.72991,    0.72997,   1.9841e-11
   0.72997,    0.73003,   1.9994e-11
   0.73003,    0.73009,   2.1165e-11
   0.73009,    0.73015,   2.2746e-11
   0.73015,    0.73020,   2.1524e-11
   0.73020,    0.73026,   2.0085e-11
   0.73026,    0.73032,   1.9833e-11
   0.73032,    0.73038,   1.9821e-11
   0.73038,    0.73044,   1.9820e-11
   0.73044,    0.73050,   1.9819e-11
   0.73050,    0.73056,   1.9818e-11
   0.73056,    0.73062,   1.9819e-11
   0.73062,    0.73068,   1.9847e-11
   0.73068,    0.73073,   1.9998e-11
   0.73073,    0.73079,   2.0102e-11
   0.73079,    0.73085,   1.9934e-11
   0.73085,    0.73091,   1.9826e-11
   0.73091,    0.73097,   1.9812e-11
   0.73097,    0.73103,   1.9813e-11
   0.73103,    0.73109,   1.9836e-11
   0.73109,    0.73115,   1.9943e-11
   0.73115,    0.73121,   2.0070e-11
   0.73121,    0.73126,   2.0048e-11
   0.73126,    0.73132,   2.0314e-11
   0.73132,    0.73138,   2.2423e-11
   0.73138,    0.73144,   3.1172e-11
   0.73144,    0.73150,   5.7378e-11
   0.73150,    0.73156,   9.6098e-11
   0.73156,    0.73162,   9.9519e-11
   0.73162,    0.73168,   6.2226e-11
   0.73168,    0.73174,   3.3328e-11
   0.73174,    0.73179,   2.3096e-11
   0.73179,    0.73185,   2.0480e-11
   0.73185,    0.73191,   1.9926e-11
   0.73191,    0.73197,   1.9820e-11
   0.73197,    0.73203,   1.9797e-11
   0.73203,    0.73209,   1.9792e-11
   0.73209,    0.73215,   1.9790e-11
   0.73215,    0.73221,   1.9790e-11
   0.73221,    0.73227,   1.9862e-11
   0.73227,    0.73232,   2.0930e-11
   0.73232,    0.73238,   2.4323e-11
   0.73238,    0.73244,   2.4553e-11
   0.73244,    0.73250,   2.1112e-11
   0.73250,    0.73256,   1.9882e-11
   0.73256,    0.73262,   1.9891e-11
   0.73262,    0.73268,   2.0540e-11
   0.73268,    0.73274,   2.1445e-11
   0.73274,    0.73280,   2.0944e-11
   0.73280,    0.73286,   2.0145e-11
   0.73286,    0.73291,   2.0662e-11
   0.73291,    0.73297,   2.4019e-11
   0.73297,    0.73303,   3.5902e-11
   0.73303,    0.73309,   6.1785e-11
   0.73309,    0.73315,   7.9728e-11
   0.73315,    0.73321,   6.2669e-11
   0.73321,    0.73327,   3.6500e-11
   0.73327,    0.73333,   2.4210e-11
   0.73333,    0.73339,   2.0688e-11
   0.73339,    0.73345,   1.9902e-11
   0.73345,    0.73351,   1.9775e-11
   0.73351,    0.73356,   1.9759e-11
   0.73356,    0.73362,   1.9756e-11
   0.73362,    0.73368,   1.9754e-11
   0.73368,    0.73374,   1.9752e-11
   0.73374,    0.73380,   1.9750e-11
   0.73380,    0.73386,   1.9748e-11
   0.73386,    0.73392,   1.9746e-11
   0.73392,    0.73398,   1.9743e-11
   0.73398,    0.73404,   1.9741e-11
   0.73404,    0.73410,   1.9739e-11
   0.73410,    0.73416,   1.9737e-11
   0.73416,    0.73421,   1.9735e-11
   0.73421,    0.73427,   1.9733e-11
   0.73427,    0.73433,   1.9731e-11
   0.73433,    0.73439,   1.9729e-11
   0.73439,    0.73445,   1.9728e-11
   0.73445,    0.73451,   1.9726e-11
   0.73451,    0.73457,   1.9725e-11
   0.73457,    0.73463,   1.9724e-11
   0.73463,    0.73469,   1.9722e-11
   0.73469,    0.73475,   1.9721e-11
   0.73475,    0.73481,   1.9720e-11
   0.73481,    0.73487,   1.9719e-11
   0.73487,    0.73492,   1.9717e-11
   0.73492,    0.73498,   1.9716e-11
   0.73498,    0.73504,   1.9715e-11
   0.73504,    0.73510,   1.9713e-11
   0.73510,    0.73516,   1.9712e-11
   0.73516,    0.73522,   1.9711e-11
   0.73522,    0.73528,   1.9710e-11
   0.73528,    0.73534,   1.9708e-11
   0.73534,    0.73540,   1.9707e-11
   0.73540,    0.73546,   1.9706e-11
   0.73546,    0.73552,   1.9705e-11
   0.73552,    0.73558,   1.9703e-11
   0.73558,    0.73564,   1.9702e-11
   0.73564,    0.73569,   1.9701e-11
   0.73569,    0.73575,   1.9700e-11
   0.73575,    0.73581,   1.9699e-11
   0.73581,    0.73587,   1.9697e-11
   0.73587,    0.73593,   1.9696e-11
   0.73593,    0.73599,   1.9716e-11
   0.73599,    0.73605,   2.0100e-11
   0.73605,    0.73611,   2.1705e-11
   0.73611,    0.73617,   2.2323e-11
   0.73617,    0.73623,   2.0604e-11
   0.73623,    0.73629,   1.9771e-11
   0.73629,    0.73635,   1.9690e-11
   0.73635,    0.73641,   1.9686e-11
   0.73641,    0.73647,   1.9685e-11
   0.73647,    0.73652,   1.9684e-11
   0.73652,    0.73658,   1.9683e-11
   0.73658,    0.73664,   1.9681e-11
   0.73664,    0.73670,   1.9680e-11
   0.73670,    0.73676,   1.9679e-11
   0.73676,    0.73682,   1.9677e-11
   0.73682,    0.73688,   1.9676e-11
   0.73688,    0.73694,   1.9675e-11
   0.73694,    0.73700,   1.9673e-11
   0.73700,    0.73706,   1.9672e-11
   0.73706,    0.73712,   1.9671e-11
   0.73712,    0.73718,   1.9670e-11
   0.73718,    0.73724,   1.9668e-11
   0.73724,    0.73730,   1.9667e-11
   0.73730,    0.73736,   1.9666e-11
   0.73736,    0.73741,   1.9666e-11
   0.73741,    0.73747,   1.9667e-11
   0.73747,    0.73753,   1.9668e-11
   0.73753,    0.73759,   1.9670e-11
   0.73759,    0.73765,   1.9671e-11
   0.73765,    0.73771,   1.9673e-11
   0.73771,    0.73777,   1.9674e-11
   0.73777,    0.73783,   1.9675e-11
   0.73783,    0.73789,   1.9677e-11
   0.73789,    0.73795,   1.9678e-11
   0.73795,    0.73801,   1.9680e-11
   0.73801,    0.73807,   1.9689e-11
   0.73807,    0.73813,   1.9859e-11
   0.73813,    0.73819,   2.0641e-11
   0.73819,    0.73825,   2.1050e-11
   0.73825,    0.73831,   2.0204e-11
   0.73831,    0.73837,   1.9740e-11
   0.73837,    0.73843,   1.9725e-11
   0.73843,    0.73848,   1.9791e-11
   0.73848,    0.73854,   1.9918e-11
   0.73854,    0.73860,   2.0158e-11
   0.73860,    0.73866,   2.0471e-11
   0.73866,    0.73872,   2.4516e-11
   0.73872,    0.73878,   1.6521e-10
   0.73878,    0.73884,   1.3495e-09
   0.73884,    0.73890,   3.2004e-09
   0.73890,    0.73896,   2.0438e-09
   0.73896,    0.73902,   3.5908e-10
   0.73902,    0.73908,   3.4708e-11
   0.73908,    0.73914,   2.0471e-11
   0.73914,    0.73920,   2.0370e-11
   0.73920,    0.73926,   2.0419e-11
   0.73926,    0.73932,   2.0469e-11
   0.73932,    0.73938,   2.0520e-11
   0.73938,    0.73944,   2.0578e-11
   0.73944,    0.73950,   2.0638e-11
   0.73950,    0.73956,   2.0698e-11
   0.73956,    0.73962,   2.0758e-11
   0.73962,    0.73968,   2.0818e-11
   0.73968,    0.73973,   2.0877e-11
   0.73973,    0.73979,   2.0937e-11
   0.73979,    0.73985,   2.0997e-11
   0.73985,    0.73991,   2.1057e-11
   0.73991,    0.73997,   2.1117e-11
   0.73997,    0.74003,   2.1177e-11
   0.74003,    0.74009,   2.1236e-11
   0.74009,    0.74015,   2.1296e-11
   0.74015,    0.74021,   2.1357e-11
   0.74021,    0.74027,   2.1423e-11
   0.74027,    0.74033,   2.1490e-11
   0.74033,    0.74039,   2.1532e-11
   0.74039,    0.74045,   2.1528e-11
   0.74045,    0.74051,   2.1524e-11
   0.74051,    0.74057,   2.1522e-11
   0.74057,    0.74063,   2.1531e-11
   0.74063,    0.74069,   2.1818e-11
   0.74069,    0.74075,   2.3571e-11
   0.74075,    0.74081,   2.5209e-11
   0.74081,    0.74087,   2.3280e-11
   0.74087,    0.74093,   2.1732e-11
   0.74093,    0.74099,   2.1519e-11
   0.74099,    0.74105,   2.1517e-11
   0.74105,    0.74111,   2.1515e-11
   0.74111,    0.74117,   2.1506e-11
   0.74117,    0.74123,   2.1500e-11
   0.74123,    0.74129,   2.1498e-11
   0.74129,    0.74134,   2.1495e-11
   0.74134,    0.74140,   2.1494e-11
   0.74140,    0.74146,   2.1494e-11
   0.74146,    0.74152,   2.1494e-11
   0.74152,    0.74158,   2.1494e-11
   0.74158,    0.74164,   2.1502e-11
   0.74164,    0.74170,   2.1544e-11
   0.74170,    0.74176,   2.1678e-11
   0.74176,    0.74182,   2.1931e-11
   0.74182,    0.74188,   2.2178e-11
   0.74188,    0.74194,   2.2200e-11
   0.74194,    0.74200,   2.1975e-11
   0.74200,    0.74206,   2.1709e-11
   0.74206,    0.74212,   2.1555e-11
   0.74212,    0.74218,   2.1504e-11
   0.74218,    0.74224,   2.1506e-11
   0.74224,    0.74230,   2.1586e-11
   0.74230,    0.74236,   2.1909e-11
   0.74236,    0.74242,   2.2731e-11
   0.74242,    0.74248,   2.3979e-11
   0.74248,    0.74254,   2.4652e-11
   0.74254,    0.74260,   2.3934e-11
   0.74260,    0.74266,   2.2682e-11
   0.74266,    0.74272,   2.1871e-11
   0.74272,    0.74278,   2.1556e-11
   0.74278,    0.74284,   2.1474e-11
   0.74284,    0.74290,   2.1458e-11
   0.74290,    0.74296,   2.1452e-11
   0.74296,    0.74302,   2.1449e-11
   0.74302,    0.74308,   2.1445e-11
   0.74308,    0.74314,   2.1441e-11
   0.74314,    0.74320,   2.1437e-11
   0.74320,    0.74326,   2.1433e-11
   0.74326,    0.74332,   2.1430e-11
   0.74332,    0.74338,   2.1426e-11
   0.74338,    0.74344,   2.1424e-11
   0.74344,    0.74350,   2.1423e-11
   0.74350,    0.74356,   2.1421e-11
   0.74356,    0.74362,   2.1420e-11
   0.74362,    0.74368,   2.1419e-11
   0.74368,    0.74374,   2.1417e-11
   0.74374,    0.74380,   2.1416e-11
   0.74380,    0.74386,   2.1414e-11
   0.74386,    0.74392,   2.1413e-11
   0.74392,    0.74398,   2.1412e-11
   0.74398,    0.74404,   2.1410e-11
   0.74404,    0.74410,   2.1412e-11
   0.74410,    0.74416,   2.1422e-11
   0.74416,    0.74422,   2.1458e-11
   0.74422,    0.74428,   2.1525e-11
   0.74428,    0.74434,   2.1587e-11
   0.74434,    0.74440,   2.1586e-11
   0.74440,    0.74446,   2.1521e-11
   0.74446,    0.74452,   2.1450e-11
   0.74452,    0.74458,   2.1409e-11
   0.74458,    0.74464,   2.1394e-11
   0.74464,    0.74470,   2.1389e-11
   0.74470,    0.74476,   2.1385e-11
   0.74476,    0.74482,   2.1383e-11
   0.74482,    0.74488,   2.1380e-11
   0.74488,    0.74494,   2.1377e-11
   0.74494,    0.74500,   2.1375e-11
   0.74500,    0.74506,   2.1372e-11
   0.74506,    0.74512,   2.1369e-11
   0.74512,    0.74518,   2.1367e-11
   0.74518,    0.74524,   2.1364e-11
   0.74524,    0.74530,   2.1361e-11
   0.74530,    0.74536,   2.1359e-11
   0.74536,    0.74542,   2.1357e-11
   0.74542,    0.74548,   2.1355e-11
   0.74548,    0.74554,   2.1354e-11
   0.74554,    0.74560,   2.1366e-11
   0.74560,    0.74566,   2.1440e-11
   0.74566,    0.74572,   2.1725e-11
   0.74572,    0.74578,   2.2422e-11
   0.74578,    0.74584,   2.3408e-11
   0.74584,    0.74590,   2.3834e-11
   0.74590,    0.74596,   2.3177e-11
   0.74596,    0.74602,   2.2205e-11
   0.74602,    0.74608,   2.1614e-11
   0.74608,    0.74614,   2.1395e-11
   0.74614,    0.74620,   2.1341e-11
   0.74620,    0.74626,   2.1331e-11
   0.74626,    0.74632,   2.1328e-11
   0.74632,    0.74638,   2.1326e-11
   0.74638,    0.74644,   2.1324e-11
   0.74644,    0.74650,   2.1323e-11
   0.74650,    0.74656,   2.1321e-11
   0.74656,    0.74662,   2.1319e-11
   0.74662,    0.74668,   2.1317e-11
   0.74668,    0.74674,   2.1316e-11
   0.74674,    0.74680,   2.1314e-11
   0.74680,    0.74686,   2.1312e-11
   0.74686,    0.74692,   2.1312e-11
   0.74692,    0.74698,   2.1316e-11
   0.74698,    0.74704,   2.1322e-11
   0.74704,    0.74710,   2.1324e-11
   0.74710,    0.74716,   2.1371e-11
   0.74716,    0.74722,   2.1620e-11
   0.74722,    0.74728,   2.2364e-11
   0.74728,    0.74734,   2.3731e-11
   0.74734,    0.74740,   2.4923e-11
   0.74740,    0.74746,   2.4729e-11
   0.74746,    0.74752,   2.3842e-11
   0.74752,    0.74758,   2.3953e-11
   0.74758,    0.74764,   2.5118e-11
   0.74764,    0.74770,   2.5544e-11
   0.74770,    0.74776,   2.4274e-11
   0.74776,    0.74782,   2.2639e-11
   0.74782,    0.74788,   2.1699e-11
   0.74788,    0.74794,   2.1364e-11
   0.74794,    0.74800,   2.1285e-11
   0.74800,    0.74806,   2.1271e-11
   0.74806,    0.74812,   2.1267e-11
   0.74812,    0.74818,   2.1265e-11
   0.74818,    0.74824,   2.1263e-11
   0.74824,    0.74830,   2.1260e-11
   0.74830,    0.74836,   2.1258e-11
