wlo,whi,flux
  10.33280,   10.33364,   1.4894e-11
  10.33364,   10.33447,   1.4895e-11
  10.33447,   10.33530,   1.4896e-11
  10.33530,   10.33613,   1.4897e-11
  10.33613,   10.33697,   1.4897e-11
  10.33697,   10.33780,   1.4898e-11
  10.33780,   10.33863,   1.4899e-11
  10.33863,   10.33946,   1.4900e-11
  10.33946,   10.34030,   1.4900e-11
  10.34030,   10.34113,   1.4901e-11
  10.34113,   10.34196,   1.4902e-11
  10.34196,   10.34279,   1.4903e-11
  10.34279,   10.34363,   1.4904e-11
  10.34363,   10.34446,   1.4904e-11
  10.34446,   10.34529,   1.4905e-11
  10.34529,   10.34613,   1.4906e-11
  10.34613,   10.34696,   1.4907e-11
  10.34696,   10.34779,   1.4908e-11
  10.34779,   10.34863,   1.4910e-11
  10.34863,   10.34946,   1.4912e-11
  10.34946,   10.35029,   1.4914e-11
  10.35029,   10.35113,   1.4916e-11
  10.35113,   10.35196,   1.4918e-11
  10.35196,   10.35280,   1.4920e-11
  10.35280,   10.35363,   1.4922e-11
  10.35363,   10.35446,   1.4925e-11
  10.35446,   10.35530,   1.4927e-11
  10.35530,   10.35613,   1.4928e-11
  10.35613,   10.35696,   1.4928e-11
  10.35696,   10.35780,   1.4927e-11
  10.35780,   10.35863,   1.4928e-11
  10.35863,   10.35947,   1.4946e-11
  10.35947,   10.36030,   1.5002e-11
  10.36030,   10.36114,   1.5004e-11
  10.36114,   10.36197,   1.4975e-11
  10.36197,   10.36281,   1.5011e-11
  10.36281,   10.36364,   1.5004e-11
  10.36364,   10.36447,   1.4991e-11
  10.36447,   10.36531,   1.4962e-11
  10.36531,   10.36614,   1.4921e-11
  10.36614,   10.36698,   1.4908e-11
  10.36698,   10.36781,   1.4903e-11
  10.36781,   10.36865,   1.4898e-11
  10.36865,   10.36948,   1.4894e-11
  10.36948,   10.37032,   1.4889e-11
  10.37032,   10.37115,   1.4884e-11
  10.37115,   10.37199,   1.4880e-11
  10.37199,   10.37283,   1.4875e-11
  10.37283,   10.37366,   1.4872e-11
  10.37366,   10.37450,   1.4873e-11
  10.37450,   10.37533,   1.4873e-11
  10.37533,   10.37617,   1.4874e-11
  10.37617,   10.37700,   1.4875e-11
  10.37700,   10.37784,   1.4876e-11
  10.37784,   10.37867,   1.4877e-11
  10.37867,   10.37951,   1.4877e-11
  10.37951,   10.38035,   1.4878e-11
  10.38035,   10.38118,   1.4879e-11
  10.38118,   10.38202,   1.4880e-11
  10.38202,   10.38286,   1.4880e-11
  10.38286,   10.38369,   1.4881e-11
  10.38369,   10.38453,   1.4882e-11
  10.38453,   10.38536,   1.4883e-11
  10.38536,   10.38620,   1.4883e-11
  10.38620,   10.38704,   1.4884e-11
  10.38704,   10.38787,   1.4885e-11
  10.38787,   10.38871,   1.4886e-11
  10.38871,   10.38955,   1.4887e-11
  10.38955,   10.39038,   1.4889e-11
  10.39038,   10.39122,   1.4983e-11
  10.39122,   10.39206,   1.6538e-11
  10.39206,   10.39289,   2.2252e-11
  10.39289,   10.39373,   2.3584e-11
  10.39373,   10.39457,   1.7616e-11
  10.39457,   10.39541,   1.5113e-11
  10.39541,   10.39624,   1.4897e-11
  10.39624,   10.39708,   1.4893e-11
  10.39708,   10.39792,   1.4894e-11
  10.39792,   10.39876,   1.4895e-11
  10.39876,   10.39959,   1.4896e-11
  10.39959,   10.40043,   1.4896e-11
  10.40043,   10.40127,   1.4897e-11
  10.40127,   10.40211,   1.4898e-11
  10.40211,   10.40294,   1.4899e-11
  10.40294,   10.40378,   1.4899e-11
  10.40378,   10.40462,   1.4900e-11
  10.40462,   10.40546,   1.4901e-11
  10.40546,   10.40630,   1.4902e-11
  10.40630,   10.40713,   1.4903e-11
  10.40713,   10.40797,   1.4903e-11
  10.40797,   10.40881,   1.4904e-11
  10.40881,   10.40965,   1.4905e-11
  10.40965,   10.41049,   1.4906e-11
  10.41049,   10.41133,   1.4906e-11
  10.41133,   10.41216,   1.4907e-11
  10.41216,   10.41300,   1.4908e-11
  10.41300,   10.41384,   1.4909e-11
  10.41384,   10.41468,   1.4909e-11
  10.41468,   10.41552,   1.4910e-11
  10.41552,   10.41636,   1.4911e-11
  10.41636,   10.41720,   1.4912e-11
  10.41720,   10.41804,   1.4913e-11
  10.41804,   10.41887,   1.4913e-11
  10.41887,   10.41971,   1.4914e-11
  10.41971,   10.42055,   1.4915e-11
  10.42055,   10.42139,   1.4916e-11
  10.42139,   10.42223,   1.4916e-11
  10.42223,   10.42307,   1.4917e-11
  10.42307,   10.42391,   1.4918e-11
  10.42391,   10.42475,   1.4919e-11
  10.42475,   10.42559,   1.4919e-11
  10.42559,   10.42643,   1.4921e-11
  10.42643,   10.42727,   1.4922e-11
  10.42727,   10.42811,   1.4923e-11
  10.42811,   10.42895,   1.4924e-11
  10.42895,   10.42979,   1.4925e-11
  10.42979,   10.43063,   1.4926e-11
  10.43063,   10.43147,   1.4928e-11
  10.43147,   10.43231,   1.4939e-11
  10.43231,   10.43315,   1.4964e-11
  10.43315,   10.43399,   1.4958e-11
  10.43399,   10.43483,   1.4937e-11
  10.43483,   10.43567,   1.4933e-11
  10.43567,   10.43651,   1.4934e-11
  10.43651,   10.43735,   1.4935e-11
  10.43735,   10.43819,   1.4936e-11
  10.43819,   10.43903,   1.4937e-11
  10.43903,   10.43987,   1.4938e-11
  10.43987,   10.44071,   1.4945e-11
  10.44071,   10.44156,   1.4956e-11
  10.44156,   10.44240,   1.4952e-11
  10.44240,   10.44324,   1.4943e-11
  10.44324,   10.44408,   1.4942e-11
  10.44408,   10.44492,   1.4943e-11
  10.44492,   10.44576,   1.4944e-11
  10.44576,   10.44660,   1.4949e-11
  10.44660,   10.44744,   1.5010e-11
  10.44744,   10.44828,   1.5195e-11
  10.44828,   10.44913,   1.5202e-11
  10.44913,   10.44997,   1.5016e-11
  10.44997,   10.45081,   1.4952e-11
  10.45081,   10.45165,   1.4948e-11
  10.45165,   10.45249,   1.4950e-11
  10.45249,   10.45333,   1.4952e-11
  10.45333,   10.45418,   1.4954e-11
  10.45418,   10.45502,   1.4964e-11
  10.45502,   10.45586,   1.5021e-11
  10.45586,   10.45670,   1.5247e-11
  10.45670,   10.45755,   1.5738e-11
  10.45755,   10.45839,   1.6212e-11
  10.45839,   10.45923,   1.6162e-11
  10.45923,   10.46007,   1.5651e-11
  10.46007,   10.46091,   1.5202e-11
  10.46091,   10.46176,   1.5017e-11
  10.46176,   10.46260,   1.4977e-11
  10.46260,   10.46344,   1.4981e-11
  10.46344,   10.46429,   1.4996e-11
  10.46429,   10.46513,   1.5004e-11
  10.46513,   10.46597,   1.5006e-11
  10.46597,   10.46681,   1.4984e-11
  10.46681,   10.46766,   1.4971e-11
  10.46766,   10.46850,   1.4973e-11
  10.46850,   10.46934,   1.4984e-11
  10.46934,   10.47019,   1.4986e-11
  10.47019,   10.47103,   1.4977e-11
  10.47103,   10.47187,   1.4981e-11
  10.47187,   10.47272,   1.4998e-11
  10.47272,   10.47356,   1.4996e-11
  10.47356,   10.47440,   1.4982e-11
  10.47440,   10.47525,   1.4979e-11
  10.47525,   10.47609,   1.4980e-11
  10.47609,   10.47693,   1.4982e-11
  10.47693,   10.47778,   1.4993e-11
  10.47778,   10.47862,   1.5065e-11
  10.47862,   10.47947,   1.5364e-11
  10.47947,   10.48031,   1.6042e-11
  10.48031,   10.48115,   1.6744e-11
  10.48115,   10.48200,   1.6741e-11
  10.48200,   10.48284,   1.6070e-11
  10.48284,   10.48369,   1.5469e-11
  10.48369,   10.48453,   1.5216e-11
  10.48453,   10.48538,   1.5121e-11
  10.48538,   10.48622,   1.5063e-11
  10.48622,   10.48706,   1.5026e-11
  10.48706,   10.48791,   1.5004e-11
  10.48791,   10.48875,   1.4993e-11
  10.48875,   10.48960,   1.4990e-11
  10.48960,   10.49044,   1.4988e-11
  10.49044,   10.49129,   1.4988e-11
  10.49129,   10.49213,   1.4987e-11
  10.49213,   10.49298,   1.4987e-11
  10.49298,   10.49382,   1.4986e-11
  10.49382,   10.49467,   1.4986e-11
  10.49467,   10.49551,   1.4985e-11
  10.49551,   10.49636,   1.4985e-11
  10.49636,   10.49720,   1.4986e-11
  10.49720,   10.49805,   1.4987e-11
  10.49805,   10.49890,   1.4988e-11
  10.49890,   10.49974,   1.4989e-11
  10.49974,   10.50059,   1.4991e-11
  10.50059,   10.50143,   1.4998e-11
  10.50143,   10.50228,   1.5279e-11
  10.50228,   10.50312,   1.9215e-11
  10.50312,   10.50397,   3.1607e-11
  10.50397,   10.50482,   3.2378e-11
  10.50482,   10.50566,   1.9823e-11
  10.50566,   10.50651,   1.5349e-11
  10.50651,   10.50735,   1.5016e-11
  10.50735,   10.50820,   1.5045e-11
  10.50820,   10.50905,   1.5132e-11
  10.50905,   10.50989,   1.5146e-11
  10.50989,   10.51074,   1.5201e-11
  10.51074,   10.51159,   1.5708e-11
  10.51159,   10.51243,   1.6853e-11
  10.51243,   10.51328,   1.7950e-11
  10.51328,   10.51413,   1.7811e-11
  10.51413,   10.51497,   1.6605e-11
  10.51497,   10.51582,   1.5563e-11
  10.51582,   10.51667,   1.5139e-11
  10.51667,   10.51751,   1.5049e-11
  10.51751,   10.51836,   1.5047e-11
  10.51836,   10.51921,   1.5052e-11
  10.51921,   10.52006,   1.5046e-11
  10.52006,   10.52090,   1.5030e-11
  10.52090,   10.52175,   1.5018e-11
  10.52175,   10.52260,   1.5011e-11
  10.52260,   10.52345,   1.5012e-11
  10.52345,   10.52429,   1.5017e-11
  10.52429,   10.52514,   1.5023e-11
  10.52514,   10.52599,   1.5028e-11
  10.52599,   10.52684,   1.5034e-11
  10.52684,   10.52768,   1.5039e-11
  10.52768,   10.52853,   1.5045e-11
  10.52853,   10.52938,   1.5050e-11
  10.52938,   10.53023,   1.5056e-11
  10.53023,   10.53108,   1.5064e-11
  10.53108,   10.53192,   1.5076e-11
  10.53192,   10.53277,   1.5087e-11
  10.53277,   10.53362,   1.5099e-11
  10.53362,   10.53447,   1.5119e-11
  10.53447,   10.53532,   1.5194e-11
  10.53532,   10.53617,   1.5446e-11
  10.53617,   10.53701,   1.5593e-11
  10.53701,   10.53786,   1.5417e-11
  10.53786,   10.53871,   1.5319e-11
  10.53871,   10.53956,   1.5179e-11
  10.53956,   10.54041,   1.5079e-11
  10.54041,   10.54126,   1.5052e-11
  10.54126,   10.54211,   1.5047e-11
  10.54211,   10.54296,   1.5048e-11
  10.54296,   10.54381,   1.5062e-11
  10.54381,   10.54466,   1.5077e-11
  10.54466,   10.54550,   1.5059e-11
  10.54550,   10.54635,   1.5044e-11
  10.54635,   10.54720,   1.5041e-11
  10.54720,   10.54805,   1.5041e-11
  10.54805,   10.54890,   1.5040e-11
  10.54890,   10.54975,   1.5040e-11
  10.54975,   10.55060,   1.5044e-11
  10.55060,   10.55145,   1.5051e-11
  10.55145,   10.55230,   1.5073e-11
  10.55230,   10.55315,   1.5166e-11
  10.55315,   10.55400,   1.5247e-11
  10.55400,   10.55485,   1.5157e-11
  10.55485,   10.55570,   1.5095e-11
  10.55570,   10.55655,   1.5107e-11
  10.55655,   10.55740,   1.5206e-11
  10.55740,   10.55825,   1.5653e-11
  10.55825,   10.55910,   1.6942e-11
  10.55910,   10.55995,   1.8875e-11
  10.55995,   10.56080,   1.9756e-11
  10.56080,   10.56165,   1.8530e-11
  10.56165,   10.56250,   1.6611e-11
  10.56250,   10.56336,   1.5519e-11
  10.56336,   10.56421,   1.5218e-11
  10.56421,   10.56506,   1.5133e-11
  10.56506,   10.56591,   1.5084e-11
  10.56591,   10.56676,   1.5089e-11
  10.56676,   10.56761,   1.5106e-11
  10.56761,   10.56846,   1.5085e-11
  10.56846,   10.56931,   1.5065e-11
  10.56931,   10.57016,   1.5062e-11
  10.57016,   10.57101,   1.5062e-11
  10.57101,   10.57187,   1.5062e-11
  10.57187,   10.57272,   1.5063e-11
  10.57272,   10.57357,   1.5063e-11
  10.57357,   10.57442,   1.5063e-11
  10.57442,   10.57527,   1.5063e-11
  10.57527,   10.57612,   1.5063e-11
  10.57612,   10.57698,   1.5064e-11
  10.57698,   10.57783,   1.5064e-11
  10.57783,   10.57868,   1.5064e-11
  10.57868,   10.57953,   1.5065e-11
  10.57953,   10.58038,   1.5075e-11
  10.58038,   10.58124,   1.5096e-11
  10.58124,   10.58209,   1.5091e-11
  10.58209,   10.58294,   1.5071e-11
  10.58294,   10.58379,   1.5066e-11
  10.58379,   10.58465,   1.5066e-11
  10.58465,   10.58550,   1.5067e-11
  10.58550,   10.58635,   1.5068e-11
  10.58635,   10.58720,   1.5071e-11
  10.58720,   10.58806,   1.5074e-11
  10.58806,   10.58891,   1.5077e-11
  10.58891,   10.58976,   1.5080e-11
  10.58976,   10.59061,   1.5083e-11
  10.59061,   10.59147,   1.5086e-11
  10.59147,   10.59232,   1.5089e-11
  10.59232,   10.59317,   1.5092e-11
  10.59317,   10.59403,   1.5095e-11
  10.59403,   10.59488,   1.5099e-11
  10.59488,   10.59573,   1.5107e-11
  10.59573,   10.59659,   1.5121e-11
  10.59659,   10.59744,   1.5136e-11
  10.59744,   10.59829,   1.5137e-11
  10.59829,   10.59915,   1.5122e-11
  10.59915,   10.60000,   1.5104e-11
  10.60000,   10.60085,   1.5093e-11
  10.60085,   10.60171,   1.5089e-11
  10.60171,   10.60256,   1.5087e-11
  10.60256,   10.60342,   1.5086e-11
  10.60342,   10.60427,   1.5085e-11
  10.60427,   10.60512,   1.5086e-11
  10.60512,   10.60598,   1.5087e-11
  10.60598,   10.60683,   1.5088e-11
  10.60683,   10.60769,   1.5089e-11
  10.60769,   10.60854,   1.5090e-11
  10.60854,   10.60940,   1.5091e-11
  10.60940,   10.61025,   1.5092e-11
  10.61025,   10.61110,   1.5093e-11
  10.61110,   10.61196,   1.5094e-11
  10.61196,   10.61281,   1.5095e-11
  10.61281,   10.61367,   1.5096e-11
  10.61367,   10.61452,   1.5096e-11
  10.61452,   10.61538,   1.5097e-11
  10.61538,   10.61623,   1.5098e-11
  10.61623,   10.61709,   1.5099e-11
  10.61709,   10.61794,   1.5099e-11
  10.61794,   10.61880,   1.5100e-11
  10.61880,   10.61965,   1.5101e-11
  10.61965,   10.62051,   1.5102e-11
  10.62051,   10.62136,   1.5102e-11
  10.62136,   10.62222,   1.5104e-11
  10.62222,   10.62308,   1.5110e-11
  10.62308,   10.62393,   1.5117e-11
  10.62393,   10.62479,   1.5124e-11
  10.62479,   10.62564,   1.5131e-11
  10.62564,   10.62650,   1.5138e-11
  10.62650,   10.62735,   1.5145e-11
  10.62735,   10.62821,   1.5152e-11
  10.62821,   10.62907,   1.5160e-11
  10.62907,   10.62992,   1.5182e-11
  10.62992,   10.63078,   1.5326e-11
  10.63078,   10.63163,   1.6064e-11
  10.63163,   10.63249,   1.8242e-11
  10.63249,   10.63335,   2.1486e-11
  10.63335,   10.63420,   2.2908e-11
  10.63420,   10.63506,   2.0814e-11
  10.63506,   10.63592,   1.7610e-11
  10.63592,   10.63677,   1.5779e-11
  10.63677,   10.63763,   1.5234e-11
  10.63763,   10.63849,   1.5140e-11
  10.63849,   10.63934,   1.5126e-11
  10.63934,   10.64020,   1.5120e-11
  10.64020,   10.64106,   1.5119e-11
  10.64106,   10.64191,   1.5120e-11
  10.64191,   10.64277,   1.5121e-11
  10.64277,   10.64363,   1.5122e-11
  10.64363,   10.64449,   1.5123e-11
  10.64449,   10.64534,   1.5124e-11
  10.64534,   10.64620,   1.5125e-11
  10.64620,   10.64706,   1.5126e-11
  10.64706,   10.64792,   1.5127e-11
  10.64792,   10.64877,   1.5128e-11
  10.64877,   10.64963,   1.5129e-11
  10.64963,   10.65049,   1.5131e-11
  10.65049,   10.65135,   1.5136e-11
  10.65135,   10.65220,   1.5148e-11
  10.65220,   10.65306,   1.5146e-11
  10.65306,   10.65392,   1.5136e-11
  10.65392,   10.65478,   1.5163e-11
  10.65478,   10.65564,   1.6100e-11
  10.65564,   10.65649,   2.3186e-11
  10.65649,   10.65735,   3.2678e-11
  10.65735,   10.65821,   2.5305e-11
  10.65821,   10.65907,   1.6684e-11
  10.65907,   10.65993,   1.5197e-11
  10.65993,   10.66079,   1.5139e-11
  10.66079,   10.66165,   1.5139e-11
  10.66165,   10.66250,   1.5140e-11
  10.66250,   10.66336,   1.5140e-11
  10.66336,   10.66422,   1.5141e-11
  10.66422,   10.66508,   1.5142e-11
  10.66508,   10.66594,   1.5143e-11
  10.66594,   10.66680,   1.5143e-11
  10.66680,   10.66766,   1.5144e-11
  10.66766,   10.66852,   1.5145e-11
  10.66852,   10.66938,   1.5146e-11
  10.66938,   10.67024,   1.5147e-11
  10.67024,   10.67110,   1.5148e-11
  10.67110,   10.67195,   1.5149e-11
  10.67195,   10.67281,   1.5150e-11
  10.67281,   10.67367,   1.5151e-11
  10.67367,   10.67453,   1.5152e-11
  10.67453,   10.67539,   1.5153e-11
  10.67539,   10.67625,   1.5154e-11
  10.67625,   10.67711,   1.5155e-11
  10.67711,   10.67797,   1.5155e-11
  10.67797,   10.67883,   1.5156e-11
  10.67883,   10.67969,   1.5157e-11
  10.67969,   10.68055,   1.5157e-11
  10.68055,   10.68141,   1.5158e-11
  10.68141,   10.68227,   1.5159e-11
  10.68227,   10.68313,   1.5159e-11
  10.68313,   10.68399,   1.5160e-11
  10.68399,   10.68485,   1.5160e-11
  10.68485,   10.68572,   1.5161e-11
  10.68572,   10.68658,   1.5162e-11
  10.68658,   10.68744,   1.5163e-11
  10.68744,   10.68830,   1.5164e-11
  10.68830,   10.68916,   1.5165e-11
  10.68916,   10.69002,   1.5166e-11
  10.69002,   10.69088,   1.5167e-11
  10.69088,   10.69174,   1.5168e-11
  10.69174,   10.69260,   1.5169e-11
  10.69260,   10.69346,   1.5170e-11
  10.69346,   10.69432,   1.5171e-11
  10.69432,   10.69519,   1.5172e-11
  10.69519,   10.69605,   1.5173e-11
  10.69605,   10.69691,   1.5173e-11
  10.69691,   10.69777,   1.5174e-11
  10.69777,   10.69863,   1.5175e-11
  10.69863,   10.69949,   1.5176e-11
  10.69949,   10.70036,   1.5177e-11
  10.70036,   10.70122,   1.5178e-11
  10.70122,   10.70208,   1.5178e-11
  10.70208,   10.70294,   1.5179e-11
  10.70294,   10.70380,   1.5180e-11
  10.70380,   10.70467,   1.5181e-11
  10.70467,   10.70553,   1.5181e-11
  10.70553,   10.70639,   1.5182e-11
  10.70639,   10.70725,   1.5183e-11
  10.70725,   10.70811,   1.5183e-11
  10.70811,   10.70898,   1.5184e-11
  10.70898,   10.70984,   1.5184e-11
  10.70984,   10.71070,   1.5185e-11
  10.71070,   10.71156,   1.5185e-11
  10.71156,   10.71243,   1.5186e-11
  10.71243,   10.71329,   1.5186e-11
  10.71329,   10.71415,   1.5187e-11
  10.71415,   10.71502,   1.5188e-11
  10.71502,   10.71588,   1.5188e-11
  10.71588,   10.71674,   1.5189e-11
  10.71674,   10.71761,   1.5190e-11
  10.71761,   10.71847,   1.5191e-11
  10.71847,   10.71933,   1.5192e-11
  10.71933,   10.72020,   1.5192e-11
  10.72020,   10.72106,   1.5193e-11
  10.72106,   10.72192,   1.5194e-11
  10.72192,   10.72279,   1.5195e-11
  10.72279,   10.72365,   1.5196e-11
  10.72365,   10.72451,   1.5197e-11
  10.72451,   10.72538,   1.5197e-11
  10.72538,   10.72624,   1.5198e-11
  10.72624,   10.72710,   1.5199e-11
  10.72710,   10.72797,   1.5200e-11
  10.72797,   10.72883,   1.5200e-11
  10.72883,   10.72970,   1.5201e-11
  10.72970,   10.73056,   1.5202e-11
  10.73056,   10.73142,   1.5203e-11
  10.73142,   10.73229,   1.5204e-11
  10.73229,   10.73315,   1.5205e-11
  10.73315,   10.73402,   1.5206e-11
  10.73402,   10.73488,   1.5207e-11
  10.73488,   10.73575,   1.5209e-11
  10.73575,   10.73661,   1.5210e-11
  10.73661,   10.73748,   1.5211e-11
  10.73748,   10.73834,   1.5213e-11
  10.73834,   10.73921,   1.5216e-11
  10.73921,   10.74007,   1.5226e-11
  10.74007,   10.74094,   1.5234e-11
  10.74094,   10.74180,   1.5225e-11
  10.74180,   10.74267,   1.5219e-11
  10.74267,   10.74353,   1.5219e-11
  10.74353,   10.74440,   1.5219e-11
  10.74440,   10.74526,   1.5219e-11
  10.74526,   10.74613,   1.5220e-11
  10.74613,   10.74699,   1.5220e-11
  10.74699,   10.74786,   1.5220e-11
  10.74786,   10.74872,   1.5221e-11
  10.74872,   10.74959,   1.5221e-11
  10.74959,   10.75046,   1.5221e-11
  10.75046,   10.75132,   1.5222e-11
  10.75132,   10.75219,   1.5225e-11
  10.75219,   10.75305,   1.5227e-11
  10.75305,   10.75392,   1.5230e-11
  10.75392,   10.75479,   1.5232e-11
  10.75479,   10.75565,   1.5235e-11
  10.75565,   10.75652,   1.5237e-11
  10.75652,   10.75738,   1.5240e-11
  10.75738,   10.75825,   1.5242e-11
  10.75825,   10.75912,   1.5245e-11
  10.75912,   10.75998,   1.5248e-11
  10.75998,   10.76085,   1.5259e-11
  10.76085,   10.76172,   1.5380e-11
  10.76172,   10.76258,   1.6197e-11
  10.76258,   10.76345,   1.9307e-11
  10.76345,   10.76432,   2.5661e-11
  10.76432,   10.76518,   3.1126e-11
  10.76518,   10.76605,   2.9405e-11
  10.76605,   10.76692,   2.2669e-11
  10.76692,   10.76779,   1.7634e-11
  10.76779,   10.76865,   1.7677e-11
  10.76865,   10.76952,   3.1182e-11
  10.76952,   10.77039,   4.8302e-11
  10.77039,   10.77126,   3.3537e-11
  10.77126,   10.77212,   1.7898e-11
  10.77212,   10.77299,   1.5340e-11
  10.77299,   10.77386,   1.5244e-11
  10.77386,   10.77473,   1.5244e-11
  10.77473,   10.77559,   1.5245e-11
  10.77559,   10.77646,   1.5246e-11
  10.77646,   10.77733,   1.5247e-11
  10.77733,   10.77820,   1.5248e-11
  10.77820,   10.77907,   1.5248e-11
  10.77907,   10.77993,   1.5249e-11
  10.77993,   10.78080,   1.5251e-11
  10.78080,   10.78167,   1.5269e-11
  10.78167,   10.78254,   1.5390e-11
  10.78254,   10.78341,   1.5532e-11
  10.78341,   10.78428,   1.5403e-11
  10.78428,   10.78514,   1.5275e-11
  10.78514,   10.78601,   1.5256e-11
  10.78601,   10.78688,   1.5256e-11
  10.78688,   10.78775,   1.5256e-11
  10.78775,   10.78862,   1.5257e-11
  10.78862,   10.78949,   1.5258e-11
  10.78949,   10.79036,   1.5259e-11
  10.79036,   10.79123,   1.5260e-11
  10.79123,   10.79210,   1.5261e-11
  10.79210,   10.79296,   1.5261e-11
  10.79296,   10.79383,   1.5262e-11
  10.79383,   10.79470,   1.5263e-11
  10.79470,   10.79557,   1.5264e-11
  10.79557,   10.79644,   1.5265e-11
  10.79644,   10.79731,   1.5266e-11
  10.79731,   10.79818,   1.5267e-11
  10.79818,   10.79905,   1.5268e-11
  10.79905,   10.79992,   1.5270e-11
  10.79992,   10.80079,   1.5272e-11
  10.80079,   10.80166,   1.5273e-11
